season,week,celebrity_name,judge_score_total,vote_share_hat,Z_Judge,Z_Fan,Composite_Score,Is_Eliminated,Is_Bottom2
22,9,Nyle DiMarco,28.5,0.21863028,-0.19289712886816412,0.695584982201068,0.25134392666645194,0,0
22,10,Nyle DiMarco,28.9998,0.3065754,-9.999499987303436e-05,-0.70828766069049,-0.3541938278451815,0,1
30,1,Olivia Jade,25.0,0.063703895,0.1558122480660585,-0.3097213473127815,-0.0769545496233615,0,0
30,2,Olivia Jade,27.0,0.06729724,0.32113977496482204,0.044941002155218485,0.18304038856002025,0,0
30,3,Olivia Jade,24.0,0.07193309,1.3723069351415376,0.03295213734311864,0.702629536242328,0,0
30,4,Olivia Jade,35.0,0.08184171,0.9592753697545119,0.22145809294233626,0.5903667313484241,0,0
30,5,Olivia Jade,36.0,0.09508609,0.29617443887954614,0.23970071722803424,0.2679375780537902,0,0
30,6,Olivia Jade,36.0,0.10003437,-0.15191090506254945,0.001781778868841472,-0.07506456309685398,0,0
30,7,Olivia Jade,42.0,0.11262681,1.7919573407620808,0.07420515366719468,0.9330812472146377,0,0
30,8,Olivia Jade,36.0,0.09867948,-0.6485931520784636,-1.0527415294887443,-0.850667340783604,0,1
22,1,Paige VanZant,21.0,0.08491345,0.378062683865246,0.23154135795283387,0.30480202090903996,0,0
22,2,Paige VanZant,24.0,0.085313074,1.3787015615824982,0.20239108003601436,0.7905463208092562,0,0
22,3,Paige VanZant,23.0,0.09176935,0.7036791954136674,0.10610813341237658,0.404893664413022,0,0
22,4,Paige VanZant,36.0,0.10361241,0.9757603415689374,0.3447856634560945,0.660273002512516,0,0
22,5,Paige VanZant,31.0,0.11328607,0.094280904158206,0.21046113473022016,0.15237101944421308,0,0
22,6,Paige VanZant,28.0,0.1153174,1.139309878374439,0.3349335916942265,0.7371217350343328,0,0
22,7,Paige VanZant,27.5,0.13252825,0.7783117824941562,0.5152066580352871,0.6467592202647217,0,0
22,8,Paige VanZant,28.0,0.1754852,-0.08587567332159139,0.4800864484430023,0.19710538756070545,0,0
22,9,Paige VanZant,29.5,0.22069582,0.7715885154726599,0.7727045294314194,0.7721465224520396,0,0
22,10,Paige VanZant,29.666600000000003,0.37654877,1.000049993750317,1.1439200279387125,1.0719850108445148,0,0
10,1,Pamela Anderson,21.0,0.08330743,0.5923488777590923,-0.7404846753730976,-0.07406789880700265,0,0
15,1,Pamela Anderson,17.0,0.05481714,-2.138904348924904,-2.550930696968467,-2.3449175229466857,1,1
10,2,Pamela Anderson,22.0,0.086341396,0.4472135954999579,-0.4889056708313425,-0.02084603766569229,0,0
10,3,Pamela Anderson,21.0,0.09601321,0.184111385595564,-0.3157845382298617,-0.06583657631714884,0,0
10,4,Pamela Anderson,23.5,0.109190606,0.7884899415230154,-0.17134908346006672,0.30857042903147436,0,0
10,5,Pamela Anderson,21.0,0.121703714,-0.13244659694571997,-0.26368453440522277,-0.19806556567547137,0,0
10,6,Pamela Anderson,29.9998,0.13878115,0.034478958060198565,-0.24333833177307976,-0.10442968685644059,0,0
10,7,Pamela Anderson,25.5,0.12945068,-0.4293783666079551,-1.836411864193912,-1.1328951154009335,0,1
20,1,Patti LaBelle,25.0,0.093650736,-0.46800272293285466,1.32341684075493,0.42770705891103766,0,0
20,2,Patti LaBelle,28.0,0.09431955,-0.25982421449631804,1.4203301839481897,0.5802529847259358,0,0
20,3,Patti LaBelle,22.0,0.09994448,-1.3994393371741618,0.8041803494648055,-0.29762949385467813,0,0
20,4,Patti LaBelle,30.0,0.11046314,-0.6616216370868463,1.0704119706570114,0.20439516678508257,0,0
20,5,Patti LaBelle,27.0,0.11660177,-0.7675648833378713,0.5207096166930525,-0.12342763332240941,0,0
20,6,Patti LaBelle,34.0,0.102353595,-0.8855841344893547,-1.687719863473717,-1.2866519989815357,0,1
21,1,Paula Deen,15.0,0.074217185,-0.9454229135015613,-0.32784742347517987,-0.6366351684883705,0,0
21,2,Paula Deen,18.5,0.07753747,-0.7630064601840352,0.06240086599616915,-0.350302797093933,0,0
21,3,Paula Deen,20.0,0.09157997,-2.131006788198976,-0.7027457483152125,-1.4168762682570943,1,1
21,4,Paula Deen,18.0,0.09699159,-1.3608704949175026,-0.23841961398998543,-0.799645054453744,0,1
21,5,Paula Deen,26.0,0.10717338,-1.4806855818943436,-0.32514886133789717,-0.9029172216161204,0,0
21,6,Paula Deen,24.0,0.08075439,-1.8232245273385432,-1.789887738797417,-1.8065561330679802,1,1
4,1,Paulina Porizkova,19.0,0.08115367,0.08071051016126843,-1.0685849864438033,-0.49393723814126744,0,0
4,2,Paulina Porizkova,21.0,0.066082545,-0.47371969597530456,-2.216326405683531,-1.3450230508294176,0,1
6,1,Penn Jillette,16.0,0.06503832,-1.099847782466579,-2.230750646002961,-1.66529921423477,0,1
6,2,Penn Jillette,17.0,0.053290714,-1.049219801481018,-2.3939162744672196,-1.7215680379741187,0,1
12,1,Petra Nemcova,18.0,0.083550714,-0.2406038715078425,-0.8614803160128861,-0.5510420937603643,0,0
12,2,Petra Nemcova,18.0,0.08554648,-0.6543075677650936,-0.5550418967716093,-0.6046747322683514,0,0
12,3,Petra Nemcova,25.0,0.09539541,1.2355976572819445,-0.5035564522814182,0.36602060250026314,0,0
12,4,Petra Nemcova,23.0,0.10716746,0.045895226054767445,-0.4141191157934124,-0.18411194486932247,0,0
12,5,Petra Nemcova,22.0,0.096413635,-1.0285114588061344,-2.306089874679688,-1.667300666742911,1,1
33,1,Phaedra Parks,19.0,0.078161225,0.0,0.09342034025831497,0.046710170129157486,0,0
33,2,Phaedra Parks,21.0,0.08369889,0.41741887015884593,0.29278812123012316,0.3551034956944845,0,0
33,3,Phaedra Parks,28.0,0.09886228,-0.2094384368310635,0.3202650484296124,0.05541330579927445,0,0
33,4,Phaedra Parks,32.0,0.10755957,-0.3058876451607479,-0.1501317815818062,-0.22800971337127707,0,0
33,5,Phaedra Parks,24.0,0.07018479,-1.102396379610246,-2.443184452625378,-1.772790416117812,1,1
6,1,Priscilla Presley,24.0,0.0891915,0.970453925705805,0.7142987362625441,0.8423763309841745,0,0
6,2,Priscilla Presley,21.0,0.09148255,-0.09898300013971892,0.6493620313023398,0.27518951558131044,0,0
6,3,Priscilla Presley,26.0,0.10629545,1.2231532594503012,0.6323920213316835,0.9277726403909923,0,0
6,4,Priscilla Presley,22.0,0.11689989,-0.8944271909999159,0.47641730239235514,-0.20900494430378036,0,1
6,5,Priscilla Presley,21.0,0.100538574,-1.2374368670764582,-2.408263839911913,-1.8228503534941858,1,1
1,1,Rachel Hunter,20.0,0.12299475,0.6754697823349772,-1.9615050230185302,-0.6430176203417766,0,1
1,2,Rachel Hunter,24.0,0.14959681,0.8622036684122237,-0.48725676309030524,0.18747345266095924,0,0
1,3,Rachel Hunter,26.0,0.2098332,0.9658123639026407,0.27231399943577744,0.619063181669209,0,0
1,4,Rachel Hunter,25.0,0.21187402,0.6793662204867574,-1.445263630851354,-0.3829487051822983,0,1
12,1,Ralph Macchio,24.0,0.09962779,1.5238245195496727,1.0207423096410773,1.272283414595375,0,0
12,2,Ralph Macchio,21.0,0.098422065,0.5452563064709111,0.7776091195512222,0.6614327130110667,0,0
12,3,Ralph Macchio,21.0,0.10537969,-0.13728862858688218,0.5883201618558201,0.22551576663446898,0,0
12,4,Ralph Macchio,25.0,0.1171742,0.8720092950405843,0.6366784365549251,0.7543438657977547,0,0
12,5,Ralph Macchio,22.0,0.1308124,-1.0285114588061344,0.46889190189884605,-0.2798097784536442,0,0
12,6,Ralph Macchio,24.0,0.1473033,-0.7740593145675557,0.31169190703615046,-0.23118370376570263,0,0
12,7,Ralph Macchio,33.0,0.17144065,1.1081025026876272,0.2707821103949823,0.6894423065413048,0,0
12,8,Ralph Macchio,23.0,0.20882425,-1.697056274847714,0.5263649932395996,-0.5853456408040572,1,1
12,9,Ralph Macchio,24.0,0.2166925,-1.0057275799087242,-1.4905771956095248,-1.2481523877591245,1,1
19,1,Randy Couture,31.0,0.08124677,0.5112398770314142,0.508652032610291,0.5099459548208526,0,0
19,2,Randy Couture,28.0,0.086708024,-0.6925447011238307,0.3232931012390754,-0.18462579994237766,0,0
19,3,Randy Couture,26.0,0.07582121,-1.3521702141526821,-1.5467944050400524,-1.4494823095963674,1,1
24,1,Rashad Jennings,31.0,0.082986146,1.2711048084452978,-0.05969458785303885,0.6057051102961295,0,0
24,2,Rashad Jennings,32.0,0.08460058,1.3974614666332088,0.1444337693311904,0.7709476179821996,0,0
24,3,Rashad Jennings,28.0,0.09168171,-0.15784031545210994,0.08352699175384223,-0.037156661849133854,0,0
24,4,Rashad Jennings,39.0,0.10139023,1.9555220249441048,0.13424717239139286,1.0448845986677489,0,0
24,5,Rashad Jennings,32.0,0.116981216,-0.5198615240838182,0.5524757840584609,0.01630712998732131,0,0
24,6,Rashad Jennings,35.0,0.12262784,0.5690138472917736,-0.17118964480661109,0.19891210124258127,0,0
24,7,Rashad Jennings,39.0,0.14784676,0.7038879874855842,0.3287852233948077,0.516336605440196,0,0
24,8,Rashad Jennings,37.5,0.19642484,0.6228549992347628,-0.10279283553699925,0.2600310818488818,0,0
24,9,Rashad Jennings,38.5,0.24981517,0.2980982375689366,-0.0055466392138310725,0.14627579917755276,0,0
24,10,Rashad Jennings,39.6666,0.288625,0.6657691413307646,-0.9674031423954896,-0.15081700053236252,0,1
28,1,Ray Lewis,15.0,0.08572728,-0.47727071103687396,0.2068970754390635,-0.13518681779890523,0,0
28,2,Ray Lewis,15.0,0.08780614,-0.9997311466546382,0.29429575082893045,-0.3527176979128539,0,0
20,1,Redfoo,22.0,0.08988953,-1.404008168798564,0.8409654123858026,-0.2815213782063807,0,0
20,2,Redfoo,31.0,0.06733655,0.5905095784007217,-2.068112334981038,-0.7388013782901582,0,1
33,1,Reginald VelJohnson,16.0,0.08263036,-1.2792042981336627,0.43062450088753784,-0.42428989862306243,0,0
33,2,Reginald VelJohnson,15.0,0.09006693,-1.753159254667154,0.5679559526055341,-0.5926016510308099,0,0
33,3,Reginald VelJohnson,21.0,0.040690497,-1.8221144004302505,-2.022240013684697,-1.9221772070574739,1,1
11,1,Rick Fox,22.0,0.08450536,0.914969520763977,0.13701838509139946,0.5259939529276882,0,0
11,2,Rick Fox,21.0,0.09183288,0.2754705958407612,0.10464880321843331,0.19005969952959728,0,0
11,3,Rick Fox,24.0,0.101468936,0.7187031245514819,0.15418718667180095,0.43644515561164143,0,0
11,4,Rick Fox,19.5,0.11022833,-0.08795642748530612,-0.08281955804218259,-0.08538799276374436,0,0
11,5,Rick Fox,24.0,0.1240359,0.42874646285627205,-0.0925591401982717,0.16809366132900017,0,0
11,6,Rick Fox,30.0,0.14132883,0.10117283359157296,-0.09519209035695893,0.0029903716173070166,0,0
11,7,Rick Fox,34.5,0.14393339,-0.15579423821243896,-1.8409471479708437,-0.9983706930916413,0,1
23,1,Rick Perry,20.0,0.06469264,-1.6678489514621988,-1.4014661982776537,-1.5346575748699263,1,1
23,2,Rick Perry,22.0,0.071990445,-1.6550070747650993,-0.5850857805489875,-1.1200464276570434,1,1
23,3,Rick Perry,23.0,0.058706082,-1.3481236514415535,-2.4020984997036847,-1.8751110755726192,1,1
13,1,Ricki Lake,20.0,0.09004719,0.7066818554093828,1.0184337669893977,0.8625578111993902,0,0
13,2,Ricki Lake,23.0,0.09797911,1.395726315597706,0.9524624411031899,1.174094378350448,0,0
13,3,Ricki Lake,27.0,0.10699804,1.2562885295843536,0.7453412165593601,1.000814873071857,0,0
13,4,Ricki Lake,29.0,0.120968774,1.9882696935448692,1.1873896088126263,1.5878296511787477,0,0
13,5,Ricki Lake,24.0,0.13322967,0.1800205749557739,0.7646862715779691,0.47235342326687146,0,0
13,6,Ricki Lake,29.0,0.14956734,1.3253790393494846,0.5087191819398781,0.9170491106446814,0,0
13,7,Ricki Lake,26.5,0.1771281,1.306770933723291,0.8277233139442235,1.067247123833757,0,0
13,8,Ricki Lake,26.0,0.21180396,0.03524536884251257,0.6055995960940251,0.3204224824682689,0,0
13,9,Ricki Lake,33.4999,0.2691058,0.9290762737777307,0.7273416138840193,0.8282089438308751,0,0
13,10,Ricki Lake,27.9999,0.35527968,-0.9998999749974969,0.56110924204337,-0.21939536647706348,1,1
20,1,Riker Lynch,31.0,0.08821059,1.404008168798564,0.6256070934992388,1.0148076311489014,0,0
20,2,Riker Lynch,32.0,0.088808015,0.8739541760330682,0.7077825414115336,0.7908683587223009,0,0
20,3,Riker Lynch,34.0,0.09745997,1.2023352051778016,0.5830505477149592,0.8926928764463804,0,0
20,4,Riker Lynch,34.0,0.10655949,0.3969729822521078,0.6710564491976804,0.5340147157248941,0,0
20,5,Riker Lynch,38.0,0.11831819,1.1321582029233608,0.6834872722048521,0.9078227375641064,0,0
20,6,Riker Lynch,38.0,0.14352651,1.690660620388768,1.3806853027795705,1.535672961584169,0,0
20,7,Riker Lynch,37.0,0.15857312,0.1850160662593275,1.2557116967300546,0.720363881494691,0,0
20,8,Riker Lynch,39.0,0.18038975,0.8996402158561008,0.5108479652726506,0.7052440905643758,0,0
20,9,Riker Lynch,40.0,0.29460022,0.7833494518006403,1.0498048686721693,0.9165771602364048,0,0
20,10,Riker Lynch,40.0,0.37587938,0.5773502691896268,0.610891027360153,0.59412064827489,0,0
13,1,Rob Kardashian,16.0,0.07896645,-0.7681324515319369,-0.6624187476050052,-0.715275599568471,0,0
13,2,Rob Kardashian,21.0,0.08821349,0.372193684159388,-0.36314563078619067,0.004524026686598681,0,0
13,3,Rob Kardashian,24.0,0.097803764,0.1142080481440324,-0.23391569373852994,-0.05985382279724877,0,0
13,4,Rob Kardashian,24.0,0.10943686,0.2676516895156557,-0.2016689332398753,0.0329913781378902,0,0
13,5,Rob Kardashian,25.0,0.12417633,0.5400617248673217,-0.07653420421011112,0.2317637603286053,0,0
13,6,Rob Kardashian,22.0,0.1433933,-0.429852661410644,0.04064750239447309,-0.19460257950808546,0,0
13,7,Rob Kardashian,25.5,0.16920729,0.6795208855361109,0.2010176902098213,0.4402692878729661,0,0
13,8,Rob Kardashian,25.5,0.2037944,-0.1409814753700478,0.19467072607020744,0.026844625350079823,0,1
13,9,Rob Kardashian,32.4998,0.2534403,0.6892922255702727,0.13096899321247957,0.41013060939137613,0,0
13,10,Rob Kardashian,28.3332,0.28817612,1.0000999949965028,-1.1545496518257152,-0.0772248284146062,0,1
20,1,Robert Herjavec,28.0,0.06731792,0.46800272293285466,-2.054304212593756,-0.7931507448304507,0,1
20,2,Robert Herjavec,28.0,0.07394467,-0.25982421449631804,-1.2137949211209547,-0.7368095678086364,0,0
20,3,Robert Herjavec,29.0,0.081057176,0.11826247919781681,-0.8768536528572177,-0.37929558682970044,0,0
20,4,Robert Herjavec,34.0,0.09390688,0.3969729822521078,-0.6233448583917699,-0.11318593806983104,0,0
20,5,Robert Herjavec,24.0,0.1051784,-1.2856711795909346,-0.5626320984138631,-0.9241516390023988,1,1
20,6,Robert Herjavec,33.5,0.117340416,-1.20761472884912,-0.5708293304105793,-0.8892220296298496,1,1
20,7,Robert Herjavec,31.0,0.1362162,-1.3691188903190212,-0.5306134341168242,-0.9498661622179227,1,1
20,8,Robert Herjavec,31.0,0.12964804,-1.0195922446369143,-1.3780348411775691,-1.1988135429072417,1,1
34,1,Robert Irwin,15.0,0.06493119,1.571118549330918,-1.6605445509168877,-0.04471300079298479,0,0
34,2,Robert Irwin,22.0,0.0737721,0.9253456851373661,0.11870483286943513,0.5220252590034007,0,0
34,3,Robert Irwin,22.0,0.07920631,0.2766207209921659,-0.24357953010990127,0.01652059544113231,0,0
34,4,Robert Irwin,22.0,0.08716269,-0.27717248035625347,-0.2034377503352287,-0.2403051153457411,0,0
34,5,Robert Irwin,35.0,0.057387035,1.0128647922734524,-2.6115290563525497,-0.7993321320395487,0,1
34,6,Robert Irwin,36.0,0.10111411,0.4803844614152614,0.06032531068724351,0.27035488605125246,0,0
34,7,Robert Irwin,41.0,0.110826015,0.8645662192537645,-0.016982656373680523,0.423791781440042,0,0
34,8,Robert Irwin,38.0,0.12959681,0.18502209824453575,0.20392084372108846,0.1944714709828121,0,0
34,9,Robert Irwin,42.0,0.14575739,0.7209016910233331,0.14248083921309188,0.4316912651182125,0,0
34,10,Robert Irwin,29.5,0.1756585,1.2198750911856648,0.27326206380126683,0.7465685774934658,0,0
34,11,Robert Irwin,29.666600000000003,0.21999884,0.35082320772282016,0.6476794406799807,0.49925132420140045,0,0
7,1,Rocco DiSpirito,17.5,0.0742716,-0.5945402432523146,-0.25680596352708046,-0.42567310338969755,0,0
7,2,Rocco DiSpirito,16.0,0.08628847,-1.327901684618458,-0.45690398706895574,-0.8924028358437068,1,1
7,3,Rocco DiSpirito,20.0,0.10374677,-0.6263263568165883,-1.0767219133432526,-0.8515241350799205,0,1
7,4,Rocco DiSpirito,18.0,0.08255533,-1.749837359082912,-2.3995661416298075,-2.07470175035636,1,1
12,1,Romeo,19.0,0.10120958,0.053467527001743356,1.2059302708744,0.6296988989380716,0,0
12,2,Romeo,23.0,0.10130313,1.3449655559615807,1.0758056054073708,1.2103855806844757,0,0
12,3,Romeo,20.0,0.11016717,-0.48051020005408884,1.1118769383734801,0.31568336915969564,0,0
12,4,Romeo,23.0,0.12007334,0.045895226054767445,0.9411141684631342,0.49350469725895085,0,0
12,5,Romeo,26.0,0.1345079,0.7999533568492155,0.7670114755331328,0.7834824161911742,0,0
12,6,Romeo,28.0,0.15363775,1.0320790860900733,0.7557607757259491,0.8939199309080113,0,0
12,7,Romeo,30.0,0.17817701,-0.9914601339836681,0.652869888108905,-0.16929512293738153,1,1
12,8,Romeo,26.0,0.1704576,0.0,-1.762199073720894,-0.881099536860447,0,1
14,1,Roshon Fegan,23.0,0.083254375,0.232210182006412,-0.018863984993410573,0.10667309850650071,0,0
14,2,Roshon Fegan,26.0,0.08638733,1.2329252344654817,0.4133008051729179,0.8231130198191998,0,0
14,3,Roshon Fegan,25.0,0.093269564,-0.25125945381480225,0.2761723982075767,0.012456472196387236,0,0
14,4,Roshon Fegan,26.0,0.102669835,1.1443691879473827,0.2874766216769362,0.7159229048121595,0,0
14,5,Roshon Fegan,26.0,0.116150476,0.3098262748934486,0.5220077900459997,0.41591703246972417,0,0
14,6,Roshon Fegan,27.9998,0.12947936,-0.8346662749173748,0.3854079873438695,-0.22462914378675264,0,0
14,7,Roshon Fegan,26.0,0.15062045,-0.1406421692815493,0.5998537314221286,0.22960578107028967,0,0
14,8,Roshon Fegan,28.0,0.14311765,0.6918984060216639,-1.1720455227297746,-0.24007355835405536,0,1
20,1,Rumer Willis,32.0,0.08996766,1.7160099840871337,0.8509871793665222,1.2834985817268278,0,0
20,2,Rumer Willis,32.0,0.09048456,0.8739541760330682,0.9245312670127718,0.89924272152292,0,0
20,3,Rumer Willis,33.0,0.09869023,0.9855206599818046,0.6925478529786795,0.839034256480242,0,0
20,4,Rumer Willis,35.0,0.10753905,0.6616216370868463,0.7712684801432567,0.7164450586150515,0,0
20,5,Rumer Willis,39.0,0.12332781,1.304860301674382,1.158577400847617,1.2317188512609996,0,0
20,6,Rumer Willis,35.5,0.14018774,0.08050764858994133,1.131863981361559,0.6061858149757502,0,0
20,7,Rumer Willis,37.0,0.15178874,0.1850160662593275,0.7136375429013985,0.449326804580363,0,0
20,8,Rumer Willis,40.0,0.18807295,1.1395442734177277,0.796858515144114,0.9682013942809209,0,0
20,9,Rumer Willis,39.0,0.27572003,-0.26111648393354675,0.6054008862824947,0.17214220117447396,0,0
20,10,Rumer Willis,40.0,0.37116128,0.5773502691896268,0.5431469176543908,0.5602485934220088,0,1
23,1,Ryan Lochte,24.0,0.07756137,-0.4288754446617079,0.0731406485313544,-0.17786739806517676,0,0
23,2,Ryan Lochte,24.0,0.077746086,-1.0030345907667269,0.0976221242783573,-0.4527062332441848,0,0
23,3,Ryan Lochte,25.0,0.08536908,-0.6878181895109965,0.19856346057537924,-0.24462736446780864,0,0
23,4,Ryan Lochte,22.0,0.094595216,-0.5351369629301288,0.36066197308238784,-0.08723749492387048,0,0
23,5,Ryan Lochte,24.0,0.110113405,-0.8592029767051028,-0.11781543883231736,-0.4885092077687101,0,1
23,6,Ryan Lochte,30.0,0.11301627,-0.9075614818484822,0.1417464398426994,-0.3829075210028914,0,0
23,7,Ryan Lochte,33.0,0.12948376,-0.7892915541608926,0.3741600823549725,-0.20756573590296004,0,0
23,8,Ryan Lochte,26.0,0.115265824,-0.5984435447296419,-1.9058044358199782,-1.25212399027481,0,1
5,1,Sabrina Bryan,26.0,0.09068861,1.5602943900279918,0.654009019689475,1.1071517048587334,0,0
15,1,Sabrina Bryan,22.5,0.08257653,0.6166210735639359,0.652384225282505,0.6345026494232204,0,0
5,2,Sabrina Bryan,26.0,0.09329903,1.2893167424406082,0.20249519756902068,0.7459059700048145,0,0
15,2,Sabrina Bryan,26.0,0.09013156,1.3732131246511905,0.8974861477879951,1.1353496362195927,0,0
5,3,Sabrina Bryan,27.0,0.10279344,0.944759048351867,0.23804288320265538,0.5914009657772612,0,0
15,3,Sabrina Bryan,25.5,0.09988282,0.16627913361720212,0.8236357869915466,0.4949574603043744,0,0
5,4,Sabrina Bryan,30.0,0.118166,1.7056057308448833,0.5027383665126146,1.104172048678749,0,0
15,4,Sabrina Bryan,35.5,0.11521984,-0.06959943346291717,0.38640057325482546,0.15840056989595414,0,0
5,5,Sabrina Bryan,28.0,0.13415588,1.0427016064814736,0.5675265206616287,0.8051140635715511,0,0
15,5,Sabrina Bryan,29.25,0.12972073,1.2571545047829868,1.0748529540045755,1.1660037293937813,0,0
5,6,Sabrina Bryan,25.0,0.10898428,-0.25405489533778886,-2.0264870197665594,-1.1402709575521741,0,1
15,6,Sabrina Bryan,30.0,0.1006305,1.2601440246904174,-2.3008716366455975,-0.52036380597759,0,1
19,1,Sadie Robertson,34.0,0.075272046,1.1544126255548064,-0.19423066945423484,0.4800909780502858,0,0
19,2,Sadie Robertson,31.0,0.080410235,0.26636334658608823,-0.28003041180504956,-0.006833532609480664,0,0
19,3,Sadie Robertson,32.0,0.086736664,-0.02018164498735403,-0.42775256653501287,-0.22396710576118345,0,0
19,4,Sadie Robertson,37.0,0.09849152,0.863153006472654,-0.12494611331773252,0.36910344657746075,0,0
19,5,Sadie Robertson,36.0,0.106268816,1.1561466260321602,-0.39592903963671267,0.3801087931977238,0,0
19,6,Sadie Robertson,35.0,0.10987814,0.6646101064965171,-0.10475919240817091,0.2799254570441731,0,0
19,7,Sadie Robertson,31.0,0.12588136,-0.4093326171823615,0.06817339718788991,-0.17057960999723581,0,0
19,8,Sadie Robertson,38.0,0.14314398,0.3779644730092269,0.014742494711579738,0.19635348386040333,0,0
19,9,Sadie Robertson,36.5,0.16581202,0.22218930772567524,-0.04331804680273008,0.08943563046147258,0,0
19,10,Sadie Robertson,37.0,0.20443629,0.15811388300841897,0.13608792675464665,0.14710090488153282,0,0
19,11,Sadie Robertson,39.333200000000005,0.24954306,0.2999423973891727,-0.009563573385131838,0.14518941200202043,0,1
28,1,Sailor Brinkley-Cook,18.0,0.077444516,0.5334202064529759,-0.5089418398101531,0.01223918332141144,0,0
28,2,Sailor Brinkley-Cook,18.0,0.080042586,-0.07690239589651063,-0.21652029646553267,-0.14671134618102166,0,0
28,3,Sailor Brinkley-Cook,23.0,0.09107498,0.7696024413538388,-1.5228825075824817,-0.3766400331143214,0,0
28,4,Sailor Brinkley-Cook,31.0,0.09692484,0.6100425384628332,-0.16373829467200213,0.22315212189541553,0,0
28,5,Sailor Brinkley-Cook,24.0,0.073328406,0.04321358157014414,-2.3806710233544988,-1.1687287208921773,0,1
28,6,Sailor Brinkley-Cook,27.0,0.05428455,0.860662965823871,-2.6084857886749195,-0.8739114114255242,0,1
31,1,Sam Champion,20.0,0.061276782,-0.8639601217437909,-0.09383494262124711,-0.478897532182519,0,0
31,2,Sam Champion,26.0,0.06855025,-0.44260000821710127,0.13254974173411066,-0.1550251332414953,0,0
31,3,Sam Champion,25.0,0.07326471,-1.1058293188155903,0.12401997627064569,-0.49090467127247234,0,0
31,4,Sam Champion,25.0,0.022500157,-1.8297561078658748,-3.273634591515587,-2.551695349690731,1,1
3,1,Sara Evans,15.0,0.10019798,-1.0237732151840553,0.8446749599061434,-0.08954912763895595,0,0
3,2,Sara Evans,21.0,0.10889795,-0.6882472016116853,0.7315670818036092,0.02165994009596195,0,0
3,3,Sara Evans,25.0,0.11926394,0.7302967433402214,0.6980435659843188,0.7141701546622701,0,0
3,4,Sara Evans,20.0,0.13581085,-1.552823087793562,0.8977408728599996,-0.3275411074667812,0,0
3,5,Sara Evans,24.0,0.14871763,-1.2686700948330936,0.49715698107686224,-0.38575655687811566,0,0
25,1,Sasha Pieterse,18.0,0.07988376,-0.15376731901963628,0.5002980926091191,0.1732653867947414,0,0
25,2,Sasha Pieterse,22.5,0.082817055,0.6606448093740981,0.5758076971300892,0.6182262532520937,0,0
25,3,Sasha Pieterse,19.0,0.09291575,-1.4281551174949596,0.44713503442003516,-0.49051004153746225,0,0
25,4,Sasha Pieterse,24.0,0.093406335,-0.32412965662727844,0.31702260389497916,-0.0035535263661496397,0,0
25,5,Sasha Pieterse,24.0,0.078381814,-0.835188327898563,-2.435221270783842,-1.6352047993412024,1,1
34,1,Scott Hoying,10.0,0.07609133,-0.8197140257378697,1.1916676024540298,0.18597678835808007,0,0
34,2,Scott Hoying,18.0,0.08317519,-0.8019662604523844,0.5949918764990567,-0.10348719197666384,0,0
34,3,Scott Hoying,22.0,0.094812766,0.2766207209921659,0.6775224355063577,0.47707157824926183,0,0
34,4,Scott Hoying,21.0,0.10366308,-0.7853220276760504,0.6925687191362692,-0.04637665426989063,0,0
34,5,Scott Hoying,30.0,0.11239777,-0.3558714135014835,0.7597956796235644,0.20196213306104047,0,0
34,6,Scott Hoying,28.0,0.048016656,-1.4411533842457842,-2.81471194693338,-2.127932665589582,0,1
18,1,Sean Avery,20.0,0.08172883,-0.5605457343537381,-0.27738035681418255,-0.41896304558396036,0,0
18,2,Sean Avery,21.0,0.074446864,-0.3992165091770978,-2.027018224324439,-1.2131173667507684,0,1
16,1,Sean Lowe,19.0,0.07961065,-0.028368988909599453,-0.5619929503890649,-0.2951809696493322,0,0
16,2,Sean Lowe,20.0,0.07961972,-0.09067097501414048,-0.6566332569898183,-0.3736521160019794,0,0
16,3,Sean Lowe,21.0,0.089376785,-0.09630588758486147,-0.18253144281236416,-0.13941866519861282,0,0
16,4,Sean Lowe,20.0,0.09846485,-0.7258300546909602,-0.16138832936818312,-0.44360919202957166,0,0
16,5,Sean Lowe,24.0,0.1085438,0.1979107502586601,-0.24435950976828782,-0.023224379754813868,0,0
16,6,Sean Lowe,23.0,0.12327665,-0.23466983204052894,-0.15412421806049473,-0.19439702505051182,0,0
16,7,Sean Lowe,24.0,0.1408828,-0.46111233416338776,-0.1536018841477466,-0.3073571091555672,0,1
16,8,Sean Lowe,21.0,0.13847664,-1.6534980865081408,-1.6530219228407588,-1.6532600046744497,1,1
28,1,Sean Spicer,12.0,0.049990553,-1.4879616285267239,-2.8816540278203555,-2.1848078281735397,0,1
28,2,Sean Spicer,16.0,0.08213454,-0.6921215630685957,-0.0788766768807595,-0.3854991199746776,0,0
28,3,Sean Spicer,15.0,0.09277363,-1.1544036620307585,-1.2330406894470836,-1.193722175738921,0,1
28,4,Sean Spicer,21.0,0.10012652,-1.568680813190142,0.006736670455152774,-0.7809720713674946,0,1
28,5,Sean Spicer,19.0,0.10921309,-1.9013975890863493,-0.11959328529041384,-1.0104954371883816,1,1
28,6,Sean Spicer,21.0,0.1142448,-2.2377237111420625,0.14384435764962578,-1.0469396767462182,1,1
28,7,Sean Spicer,21.0,0.12989959,-2.052945039043504,0.21888575630253487,-0.9170296413704845,1,1
